,Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
2018,2023-02-15 11:06:45.515,General ,TWITTER,Evil Exhibited ,1260,49,Text
2019,2023-02-15 11:05:46.153,General ,TWITTER,N/A ,0,0,Text
2020,2023-02-15 11:05:27.750,General ,TWITTER,Evil Exhibited ,828,7,Text
2021,2023-02-15 11:05:21.000,General ,YOUTUBE,N/A ,0,0,Text
2022,2023-02-15 11:03:01.926,General ,TWITTER,Evil Exhibited ,5831,337,Video
2023,2023-02-15 11:02:31.310,General ,TWITTER,N/A ,0,0,Photo
2024,2023-02-15 11:02:16.825,General ,TWITTER,Evil Exhibited ,201,2,Text
2025,2023-02-15 10:59:49.434,General ,TWITTER,Evil Exhibited ,23210,859,Video
2026,2023-02-15 10:57:04.943,DOTA2,TWITTER,N/A ,0,0,Text
2027,2023-02-15 10:57:01.909,DOTA2,TWITTER,N/A ,0,0,Text
2028,2023-02-15 10:56:41.000,General ,FBPAGE,Evil Exhibited ,23769,966,Photo
2029,2023-02-15 10:56:35.805,DOTA2,TWITTER,Evil Exhibited ,1220,62,Photo
2030,2023-02-15 10:55:01.478,General ,TWITTER,Evil Exhibited ,148048,8498,Video
2031,2023-02-15 10:53:54.275,General ,TWITTER,Evil Exhibited ,94325,2022,Photo
2032,2023-02-15 10:53:52.000,General ,INSTAGRAM,Evil Exhibited ,2732,0,Photo
2033,2023-02-15 10:43:09.659,DOTA2,TWITTER,Evil Exhibited ,1213,43,Text
2034,2023-02-15 10:36:33.169,General ,TWITTER,Evil Exhibited ,1278,48,Video
2035,2023-02-15 10:36:25.629,General ,TWITTER,Evil Exhibited ,98264,7122,Mixed
2036,2023-02-15 10:21:12.629,DOTA2,TWITTER,Evil Exhibited ,567,4,Video
2037,2023-02-15 10:17:35.638,DOTA2,TWITTER,Evil Exhibited ,320,4,Text
2038,2023-02-15 10:15:57.763,General ,TWITTER,Evil Exhibited ,414,9,Video
2039,2023-02-15 10:15:52.088,DOTA2,TWITTER,Evil Exhibited ,656,17,Text
2040,2023-02-15 10:09:19.000,General ,FBPAGE,Evil Exhibited ,6416,52,Link
2041,2023-02-15 10:08:58.743,DOTA2,TWITTER,Evil Exhibited ,398,6,Link
2042,2023-02-15 10:02:43.907,General ,TWITTER,Evil Exhibited ,470,8,Video
2043,2023-02-15 10:02:25.248,General ,TWITTER,N/A ,0,0,Photo
2044,2023-02-15 10:02:10.051,General ,TWITTER,Community Engagement ,192,3,Text
2045,2023-02-15 10:01:38.389,General ,TWITTER,Evil Exhibited ,113688,11048,Video
2046,2023-02-15 09:59:52.992,General ,INSTAGRAM,N/A ,0,0,Photo
2047,2023-02-15 09:59:52.961,General ,INSTAGRAM,N/A ,0,0,Photo
2048,2023-02-15 09:59:52.961,General ,INSTAGRAM,N/A ,0,0,Photo
2049,2023-02-15 09:59:52.957,General ,INSTAGRAM,N/A ,0,0,Photo
2050,2023-02-15 09:59:52.952,General ,INSTAGRAM,N/A ,0,0,Photo
2051,2023-02-15 09:59:37.000,General ,INSTAGRAM,Evil Exhibited ,2749,0,Video
2052,2023-02-15 09:57:43.238,General ,TWITTER,N/A ,0,0,Photo
2053,2023-02-15 09:57:27.985,General ,TWITTER,N/A ,0,0,Photo
2054,2023-02-15 09:56:31.826,DOTA2,TWITTER,N/A ,0,0,Video
2055,2023-02-15 09:56:20.213,DOTA2,TWITTER,Evil Exhibited ,412,14,Text
2056,2023-02-15 09:56:17.565,General ,TWITTER,Evil Exhibited ,18681,805,Video
2057,2023-02-15 09:52:55.797,General ,TWITTER,Evil Exhibited ,35472,1254,Video
2058,2023-02-15 09:41:43.230,General ,TWITTER,N/A ,0,0,Video
2059,2023-02-15 09:40:13.000,General ,INSTAGRAM,N/A ,0,0,Photo
2060,2023-02-15 09:40:11.880,General ,TWITTER,Evil Exhibited ,16378,449,Photo
2061,2023-02-15 09:39:54.000,General ,INSTAGRAM,Evil Exhibited ,2858,0,Video
2062,2023-02-15 09:30:50.291,General ,INSTAGRAM,N/A ,0,0,Photo
2063,2023-02-15 09:30:43.000,General ,INSTAGRAM,Evil Exhibited ,2913,0,Photo
2064,2023-02-15 09:30:39.804,General ,INSTAGRAM,N/A ,0,0,Photo
2065,2023-02-15 09:30:11.000,General ,INSTAGRAM,Evil Exhibited ,2980,0,Video
2066,2023-02-15 09:29:47.410,General ,INSTAGRAM,N/A ,0,0,Photo
2067,2023-02-15 09:29:38.000,General ,INSTAGRAM,Evil Exhibited ,3061,0,Video
2068,2023-02-15 09:26:59.864,DOTA2,TWITTER,Evil Exhibited ,238,1,Text
2069,2023-02-15 09:24:18.187,DOTA2,TWITTER,N/A ,0,0,Photo
2070,2023-02-15 09:23:42.015,General ,TWITTER,N/A ,0,0,Photo
2071,2023-02-15 09:20:20.000,General ,INSTAGRAM,N/A ,0,0,Photo
2072,2023-02-15 09:20:14.000,General ,INSTAGRAM,Evil Exhibited ,3195,0,Photo
2073,2023-02-15 09:19:13.000,General ,INSTAGRAM,N/A ,0,0,Photo
2074,2023-02-15 09:19:05.000,General ,INSTAGRAM,Evil Exhibited ,3289,0,Photo
2075,2023-02-15 09:18:01.574,General ,TWITTER,N/A ,0,0,Video
2076,2023-02-15 09:17:55.078,General ,INSTAGRAM,N/A ,0,0,Photo
2077,2023-02-15 09:17:55.000,General ,INSTAGRAM,N/A ,0,0,Photo
2078,2023-02-15 09:17:54.701,General ,INSTAGRAM,N/A ,0,0,Photo
2079,2023-02-15 09:17:54.680,General ,INSTAGRAM,N/A ,0,0,Photo
2080,2023-02-15 09:17:54.673,General ,INSTAGRAM,N/A ,0,0,Photo
2081,2023-02-15 09:17:54.667,General ,INSTAGRAM,N/A ,0,0,Photo
2082,2023-02-15 09:17:54.661,General ,INSTAGRAM,N/A ,0,0,Photo
2083,2023-02-15 09:17:54.655,General ,INSTAGRAM,N/A ,0,0,Photo
2084,2023-02-15 09:17:39.000,General ,INSTAGRAM,Evil Exhibited ,3384,0,Video
2085,2023-02-15 09:13:15.265,General ,INSTAGRAM,N/A ,0,0,Photo
2086,2023-02-15 09:12:59.000,General ,INSTAGRAM,Evil Exhibited ,3631,0,Photo
2087,2023-02-15 09:11:33.927,DOTA2,TWITTER,Evil Exhibited ,395,6,Text
2088,2023-02-15 09:07:03.000,General ,FBPAGE,Evil Exhibited ,10632,171,Photo
2089,2023-02-15 09:06:26.032,DOTA2,TWITTER,Evil Exhibited ,502,14,Photo
2090,2023-02-15 09:03:53.692,DOTA2,TWITTER,Evil Exhibited ,136,3,Text
2091,2023-02-15 09:02:37.449,General ,TWITTER,Evil Exhibited ,11966,119,Photo
2092,2023-02-15 09:02:35.000,General ,INSTAGRAM,Evil Exhibited ,3814,0,Photo
2093,2023-02-15 09:00:57.797,DOTA2,TWITTER,N/A ,0,0,Photo
2094,2023-02-15 08:59:03.000,General ,INSTAGRAM,Evil Exhibited ,4004,0,Photo
2095,2023-02-15 08:55:11.927,General ,TWITTER,Evil Exhibited ,1114,24,Text
2096,2023-02-15 08:47:44.525,General ,TWITTER,N/A ,0,0,Video
2097,2023-02-15 08:45:58.475,DOTA2,TWITTER,N/A ,328,9,Text
2098,2023-02-15 08:44:56.472,General ,TWITTER,Evil Exhibited ,13444,214,Photo
2099,2023-02-15 08:30:01.793,General ,TWITTER,Evil Exhibited ,13128,119,Photo
2100,2023-02-15 08:18:10.216,General ,TWITTER,Evil Exhibited ,10624,471,Video
2101,2023-02-15 08:15:27.960,General ,TWITTER,Evil Exhibited ,1858,184,Video
2102,2023-02-15 08:14:29.757,General ,TWITTER,Evil Exhibited ,459,28,Video
2103,2023-02-15 08:14:20.000,General ,INSTAGRAM,Evil Exhibited ,4416,0,Video
2104,2023-02-15 08:13:59.074,General ,TWITTER,Evil Exhibited ,536,6,Text
2105,2023-02-15 08:07:22.667,General ,INSTAGRAM,N/A ,0,0,Photo
2106,2023-02-15 08:07:13.000,General ,INSTAGRAM,Evil Exhibited ,5380,0,Photo
2107,2023-02-15 08:00:28.893,General ,TWITTER,Evil Exhibited ,20245,654,Photo
2108,2023-02-15 08:00:11.000,General ,FBPAGE,Evil Exhibited ,17050,1392,Photo
2109,2023-02-15 08:00:10.064,DOTA2,TWITTER,Evil Exhibited ,1294,58,Photo
2110,2023-02-15 07:58:17.000,General ,YOUTUBE,N/A ,3309,126,Video
2111,2023-02-15 07:36:48.000,General ,INSTAGRAM,Community Engagement ,9872,231,Photo
2112,2023-02-15 07:36:46.000,General ,INSTAGRAM,N/A ,0,0,Text
2113,2023-02-15 07:36:38.233,General ,TWITTER,Community Engagement ,18578,144,Photo
2114,2023-02-15 07:17:28.000,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
2115,2023-02-15 07:16:40.000,Valorant,YOUTUBE,Evil Exhibited ,0,0,Link
2116,2023-02-15 07:01:05.054,DOTA2,TWITTER,N/A ,503,4,Text
2117,2023-02-15 07:00:47.000,General ,FBPAGE,N/A ,0,0,Text
2118,2023-02-15 07:00:04.000,General ,FBPAGE,Evil Exhibited ,3395,176,Photo
2119,2023-02-15 07:00:01.547,DOTA2,TWITTER,Evil Exhibited ,1058,30,Photo
2120,2023-02-15 05:25:36.443,General ,TWITTER,Evil Exhibited ,506,21,Video
2121,2023-02-15 05:15:49.861,General ,TWITTER,N/A ,0,0,Photo
2122,2023-02-14 22:50:52.000,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
2123,2023-02-14 18:51:46.536,General ,TWITTER,Community Engagement ,697,15,Video
2124,2023-02-14 18:51:34.544,General ,TWITTER,N/A ,0,0,Text
2125,2023-02-14 18:01:11.360,CSGO,TWITTER,Community Engagement ,1890,28,Photo
2126,2023-02-14 17:22:35.073,DOTA2,TWITTER,N/A ,263,10,Text
2127,2023-02-14 16:54:36.000,General ,FBPAGE,N/A ,45340,20400,Video
2128,2023-02-14 16:54:33.345,DOTA2,TWITTER,Evil Exhibited ,10448,1343,Video
2129,2023-02-14 16:52:09.897,CSGO,TWITTER,Community Engagement ,2422,18,Photo
2130,2023-02-14 16:43:54.171,General ,TWITTER,Evil Exhibited ,13646,226,Text
2131,2023-02-14 16:43:30.462,General ,TWITTER,Evil Exhibited ,37402,1230,Video
2132,2023-02-14 15:35:06.155,CSGO,TWITTER,Community Engagement ,1056,19,Photo
2133,2023-02-14 14:52:10.453,DOTA2,TWITTER,N/A ,542,15,Photo
2134,2023-02-14 14:51:03.390,DOTA2,TWITTER,N/A ,672,16,Text
2135,2023-02-14 14:39:56.639,CSGO,TWITTER,Community Engagement ,2602,414,Video
2136,2023-02-14 14:35:32.634,CSGO,TWITTER,Community Engagement ,4499,83,Photo
2137,2023-02-14 14:00:04.958,General ,TWITTER,Community Engagement ,27261,719,Photo
2138,2023-02-14 13:24:55.000,Content Creators,YOUTUBE,N/A ,0,0,Link
2139,2023-02-14 12:29:29.000,General ,INSTAGRAM,Evergreen ,8591,158,Video
2140,2023-02-14 12:29:20.000,General ,TIKTOK_BUSINESS,Evergreen ,195,10,Video
2141,2023-02-14 12:29:04.199,General ,YOUTUBE,Evergreen ,371,9,Video
2142,2023-02-14 12:00:08.824,General ,TWITTER,Community Engagement ,11252,94,Photo
2143,2023-02-14 12:00:02.660,General ,TWITTER,Community Engagement ,127547,1703,Photo
2144,2023-02-14 11:36:04.000,General ,FBPAGE,Evil Exhibited ,20826,697,Photo
2145,2023-02-14 11:35:34.765,DOTA2,TWITTER,Evil Exhibited ,818,23,Photo
2146,2023-02-14 11:01:40.123,General ,TWITTER,Evil Exhibited ,17932,519,Video
2147,2023-02-14 11:01:25.570,General ,INSTAGRAM,N/A ,0,0,Text
2148,2023-02-14 11:01:25.530,General ,INSTAGRAM,N/A ,0,0,Text
2149,2023-02-14 11:01:25.514,General ,INSTAGRAM,N/A ,0,0,Text
2150,2023-02-14 11:01:25.509,General ,INSTAGRAM,N/A ,0,0,Text
2151,2023-02-14 11:01:25.000,General ,INSTAGRAM,N/A ,0,0,Text
2152,2023-02-14 11:01:18.000,General ,INSTAGRAM,Evil Exhibited ,6287,97,Video
2153,2023-02-14 11:00:00.000,General ,FBPAGE,Evil Exhibited ,6504,166,Video
2154,2023-02-14 10:00:27.000,General ,INSTAGRAM,Evil Exhibited ,6224,87,Video
2155,2023-02-14 10:00:15.682,General ,TWITTER,Evil Exhibited ,12167,114,Video
2156,2023-02-14 10:00:06.000,General ,FBPAGE,N/A ,6179,368,Video
2157,2023-02-14 10:00:00.000,General ,FBPAGE,Evil Exhibited ,5420,92,Video
2158,2023-02-14 09:30:41.000,General ,INSTAGRAM,Community Engagement ,6794,75,Video
2159,2023-02-14 09:30:08.000,General ,TIKTOK_BUSINESS,Community Engagement ,151,6,Video
2160,2023-02-14 09:04:28.083,General ,TWITTER,Evil Exhibited ,10789,107,Link
2161,2023-02-14 08:34:29.443,General ,TWITTER,Evil Exhibited ,718,3,Text
2162,2023-02-14 08:34:22.074,General ,TWITTER,Evil Exhibited ,1799,7,Text
2163,2023-02-14 08:31:12.859,General ,TWITTER,Evil Exhibited ,611,30,Text
2164,2023-02-14 08:19:05.246,General ,TWITTER,Evil Exhibited ,1313,24,Text
2165,2023-02-14 08:18:14.315,General ,TWITTER,Evil Exhibited ,1066,8,Text
2166,2023-02-14 08:16:48.526,General ,TWITTER,Evil Exhibited ,143,12,Text
2167,2023-02-14 08:08:01.123,General ,TWITTER,Evil Exhibited ,12465,950,Text
2168,2023-02-14 08:02:07.000,General ,FBPAGE,Evil Exhibited ,9602,423,Video
2169,2023-02-14 08:00:12.528,General ,INSTAGRAM,N/A ,0,0,Text
2170,2023-02-14 08:00:12.378,General ,INSTAGRAM,N/A ,0,0,Text
2171,2023-02-14 08:00:12.345,General ,INSTAGRAM,N/A ,0,0,Text
2172,2023-02-14 08:00:12.344,General ,INSTAGRAM,N/A ,0,0,Text
2173,2023-02-14 08:00:12.343,General ,INSTAGRAM,N/A ,0,0,Text
2174,2023-02-14 08:00:12.338,General ,INSTAGRAM,N/A ,0,0,Text
2175,2023-02-14 08:00:04.000,General ,INSTAGRAM,Evil Exhibited ,6584,149,Video
2176,2023-02-14 08:00:01.430,DOTA2,TWITTER,Evil Exhibited ,1622,53,Video
2177,2023-02-14 08:00:01.108,General ,TWITTER,Evil Exhibited ,156442,8682,Video
2178,2023-02-14 07:40:30.137,DOTA2,TWITTER,N/A ,538,8,Text
2179,2023-02-14 07:18:22.649,DOTA2,TWITTER,N/A ,456,23,Text
2180,2023-02-14 06:09:35.554,DOTA2,TWITTER,N/A ,1077,41,Photo
2181,2023-02-13 17:49:50.863,General ,TWITTER,Evil Exhibited ,2482,27,Text
2182,2023-02-13 17:47:40.733,General ,TWITTER,N/A ,0,0,Photo
2183,2023-02-13 17:36:47.443,DOTA2,TWITTER,N/A ,0,0,Text
2184,2023-02-13 17:33:03.941,General ,TWITTER,Evil Exhibited ,43380,3585,Video
2185,2023-02-13 15:38:35.000,General ,INSTAGRAM,Evil Exhibited ,3225,0,Video
2186,2023-02-13 15:30:13.000,General ,INSTAGRAM,Evil Exhibited ,28392,681,Photo
2187,2023-02-13 15:30:02.381,General ,TWITTER,Evil Exhibited ,20118,277,Photo
2188,2023-02-13 15:30:01.000,General ,FBPAGE,Evil Exhibited ,24894,1097,Photo
2189,2023-02-13 15:08:15.000,Valorant,YOUTUBE,N/A ,961,46,Video
2190,2023-02-13 15:06:13.132,General ,INSTAGRAM,N/A ,0,0,Text
2191,2023-02-13 15:06:13.128,General ,INSTAGRAM,N/A ,0,0,Text
2192,2023-02-13 15:00:36.000,General ,INSTAGRAM,Community Engagement ,10524,132,Video
2193,2023-02-13 15:00:06.000,General ,TIKTOK_BUSINESS,Community Engagement ,1432,69,Video
2194,2023-02-13 14:33:48.260,General ,TWITTER,Community Engagement ,13822,76,Photo
2195,2023-02-13 13:50:47.000,Content Creators,YOUTUBE,N/A ,0,0,Text
2196,2023-02-13 13:47:57.000,Content Creators,YOUTUBE,N/A ,0,0,Link
2197,2023-02-13 13:07:37.921,General ,TWITTER,Community Engagement ,12837,54,Photo
2198,2023-02-13 12:49:55.000,Content Creators,YOUTUBE,N/A ,488,18,Video
2199,2023-02-13 12:49:53.000,Content Creators,YOUTUBE,N/A ,1741,45,Video
2200,2023-02-13 12:49:50.000,Content Creators,YOUTUBE,N/A ,1991,79,Video
2201,2023-02-13 11:55:58.793,General ,TWITTER,Community Engagement ,247,3,Photo
2202,2023-02-13 11:26:25.447,DOTA2,TWITTER,N/A ,1062,32,Text
2203,2023-02-13 11:24:07.095,DOTA2,TWITTER,N/A ,510,14,Text
2204,2023-02-13 10:46:39.712,DOTA2,TWITTER,N/A ,26,1,Text
2205,2023-02-13 10:31:29.020,General ,TWITTER,Evil Exhibited ,22533,569,Photo
2206,2023-02-13 09:30:57.263,General ,TWITTER,Evil Exhibited ,372,16,Text
2207,2023-02-13 09:30:06.247,DOTA2,TWITTER,Evil Exhibited ,4115,66,Text
2208,2023-02-13 09:18:28.992,DOTA2,TWITTER,Evil Exhibited ,914,10,Photo
2209,2023-02-13 08:54:30.104,General ,TWITTER,N/A ,0,0,Text
2210,2023-02-13 08:35:09.844,General ,TWITTER,Evil Exhibited ,5479,129,Video
2211,2023-02-12 18:18:39.895,General ,TWITTER,Community Engagement ,1255,37,Text
2212,2023-02-12 18:09:45.843,CSGO,TWITTER,Community Engagement ,3087,128,Photo
2213,2023-02-12 16:43:32.926,CSGO,TWITTER,Community Engagement ,7041,251,Photo
2214,2023-02-12 14:23:30.848,General ,TWITTER,Community Engagement ,292,10,Text
2215,2023-02-12 14:06:27.319,General ,TWITTER,Community Engagement ,1631,14,Text
2216,2023-02-12 14:06:07.987,General ,TWITTER,N/A ,0,0,Photo
2217,2023-02-12 12:43:33.002,DOTA2,TWITTER,N/A ,0,0,Text
2218,2023-02-12 12:00:02.244,General ,TWITTER,Community Engagement ,17150,316,Photo
2219,2023-02-12 11:03:06.789,General ,TWITTER,Evil Exhibited ,7273,115,Photo
2220,2023-02-12 11:00:10.000,General ,FBPAGE,Evil Exhibited ,10957,116,Photo
2221,2023-02-12 11:00:10.000,General ,FBPAGE,Evil Exhibited ,10957,116,Photo
2222,2023-02-12 11:00:10.000,General ,FBPAGE,Evil Exhibited ,21914,230,Photo
2223,2023-02-12 11:00:08.966,General ,TWITTER,Evil Exhibited ,52306,1009,Photo
2224,2023-02-12 11:00:01.000,General ,FBPAGE,N/A ,7205,159,Photo
2225,2023-02-12 11:00:01.000,General ,FBPAGE,N/A ,7205,159,Photo
2226,2023-02-12 11:00:00.754,DOTA2,TWITTER,Evil Exhibited ,1648,40,Photo
2227,2023-02-12 11:00:00.000,General ,FBPAGE,Evil Exhibited ,14410,317,Photo
2228,2023-02-12 10:29:35.000,General ,INSTAGRAM,Evergreen ,11144,194,Video
2229,2023-02-12 10:28:59.000,General ,TIKTOK_BUSINESS,Evergreen ,1180,50,Video
2230,2023-02-12 10:28:57.174,General ,YOUTUBE,Evergreen ,980,37,Video
2231,2023-02-12 10:00:00.386,General ,TWITTER,Community Engagement ,22311,179,Text
2232,2023-02-11 22:16:04.882,General ,INSTAGRAM,N/A ,0,0,Text
2233,2023-02-11 22:15:55.063,General ,INSTAGRAM,N/A ,0,0,Text
2234,2023-02-11 18:28:05.260,CSGO,TWITTER,Community Engagement ,2330,62,Photo
2235,2023-02-11 17:34:54.480,CSGO,TWITTER,Community Engagement ,8671,294,Photo
2236,2023-02-11 15:13:44.053,General ,TWITTER,Community Engagement ,401,12,Text
2237,2023-02-11 15:13:31.889,General ,TWITTER,N/A ,0,0,Video
2238,2023-02-11 15:09:22.951,General ,TWITTER,Community Engagement ,154,4,Text
2239,2023-02-11 15:05:21.388,General ,TWITTER,Community Engagement ,20354,111,Photo
2240,2023-02-11 14:50:58.847,General ,TWITTER,Community Engagement ,14873,244,Video
2241,2023-02-11 14:06:59.896,General ,TWITTER,Community Engagement ,47109,202,Photo
2242,2023-02-11 13:58:26.286,General ,TWITTER,Community Engagement ,422,10,Video
2243,2023-02-11 13:49:07.237,General ,TWITTER,Community Engagement ,14658,253,Video
2244,2023-02-11 13:41:09.120,General ,INSTAGRAM,N/A ,0,0,Photo
2245,2023-02-11 13:41:08.876,General ,INSTAGRAM,N/A ,0,0,Photo
2246,2023-02-11 13:40:53.000,General ,INSTAGRAM,Community Engagement ,3410,0,Video
2247,2023-02-11 13:34:40.264,General ,INSTAGRAM,N/A ,0,0,Photo
2248,2023-02-11 13:34:40.260,General ,INSTAGRAM,N/A ,0,0,Photo
2249,2023-02-11 13:34:25.000,General ,INSTAGRAM,Community Engagement ,3581,0,Video
2250,2023-02-11 13:30:27.000,General ,INSTAGRAM,Community Engagement ,3727,0,Photo
2251,2023-02-11 13:29:15.000,General ,INSTAGRAM,Community Engagement ,4039,0,Video
2252,2023-02-11 13:16:52.555,General ,TWITTER,Community Engagement ,14519,72,Photo
2253,2023-02-11 11:00:12.000,General ,INSTAGRAM,Evil Exhibited ,10621,158,Photo
2254,2023-02-11 11:00:02.898,General ,TWITTER,Evil Exhibited ,13322,55,Photo
2255,2023-02-11 11:00:01.000,General ,FBPAGE,Evil Exhibited ,14221,89,Photo
2256,2023-02-11 09:25:25.604,General ,TWITTER,Evil Exhibited ,1046,22,Text
2257,2023-02-11 09:00:34.000,General ,INSTAGRAM,Evergreen ,128,2,Video
2258,2023-02-11 09:00:16.275,General ,TWITTER,Community Engagement ,37653,514,Photo
2259,2023-02-11 09:00:11.023,General ,YOUTUBE,Evergreen ,484,21,Video
2260,2023-02-11 09:00:08.000,General ,TIKTOK_BUSINESS,Evergreen ,242,16,Video
2261,2023-02-10 19:26:46.697,CSGO,TWITTER,Community Engagement ,1309,22,Photo
2262,2023-02-10 18:32:45.633,CSGO,TWITTER,Community Engagement ,1742,14,Photo
2263,2023-02-10 17:32:01.002,CSGO,TWITTER,Community Engagement ,946,20,Photo
2264,2023-02-10 17:08:00.078,General ,TWITTER,Community Engagement ,13611,173,Photo
2265,2023-02-10 16:55:03.967,General ,TWITTER,Community Engagement ,205,10,Video
2266,2023-02-10 16:52:58.914,DOTA2,TWITTER,N/A ,1033,11,Video
2267,2023-02-10 16:50:25.269,General ,TWITTER,Community Engagement ,17485,288,Photo
2268,2023-02-10 16:41:51.107,General ,TWITTER,Community Engagement ,28821,309,Photo
2269,2023-02-10 16:40:37.000,General ,FBPAGE,N/A ,20089,710,Photo
2270,2023-02-10 16:40:25.121,DOTA2,TWITTER,N/A ,702,13,Photo
2271,2023-02-10 16:39:53.488,General ,TWITTER,Community Engagement ,58502,827,Photo
2272,2023-02-10 16:33:13.032,General ,TWITTER,Community Engagement ,17162,167,Photo
2273,2023-02-10 16:27:28.000,General ,INSTAGRAM,Community Engagement ,2796,0,Video
2274,2023-02-10 16:26:23.193,DOTA2,TWITTER,N/A ,827,16,Photo
2275,2023-02-10 16:21:58.926,CSGO,TWITTER,Community Engagement ,3161,75,Photo
2276,2023-02-10 16:21:48.562,General ,TWITTER,Community Engagement ,15720,105,Photo
2277,2023-02-10 16:21:31.027,DOTA2,TWITTER,N/A ,916,25,Text
2278,2023-02-10 16:17:10.869,DOTA2,TWITTER,N/A ,794,27,Photo
2279,2023-02-10 16:10:33.460,DOTA2,TWITTER,N/A ,339,10,Video
2280,2023-02-10 16:01:16.314,General ,TWITTER,Community Engagement ,2804,60,Video
2281,2023-02-10 16:00:57.280,DOTA2,TWITTER,N/A ,693,15,Photo
2282,2023-02-10 16:00:50.071,General ,TWITTER,Community Engagement ,11673,157,Photo
2283,2023-02-10 15:53:47.000,General ,FBPAGE,N/A ,13542,339,Photo
2284,2023-02-10 15:53:46.171,DOTA2,TWITTER,N/A ,682,14,Photo
2285,2023-02-10 15:53:41.868,General ,TWITTER,Community Engagement ,34626,182,Photo
2286,2023-02-10 15:50:20.000,General ,INSTAGRAM,N/A ,0,0,Photo
2287,2023-02-10 15:50:04.000,General ,INSTAGRAM,Community Engagement ,2982,0,Video
2288,2023-02-10 15:43:25.478,General ,TWITTER,Community Engagement ,757,38,Video
2289,2023-02-10 15:40:20.552,General ,TWITTER,Community Engagement ,20576,1047,Video
2290,2023-02-10 14:45:35.308,DOTA2,TWITTER,N/A ,1983,99,Video
2291,2023-02-10 14:39:57.051,General ,TWITTER,Community Engagement ,44448,333,Photo
2292,2023-02-10 14:01:23.501,General ,TWITTER,Community Engagement ,15170,327,Video
2293,2023-02-10 13:30:30.000,General ,INSTAGRAM,Evergreen ,11079,246,Video
2294,2023-02-10 13:30:08.000,General ,TIKTOK_BUSINESS,Evergreen ,4205,130,Video
2295,2023-02-10 13:30:05.010,General ,YOUTUBE,Evergreen ,866,27,Video
2296,2023-02-10 13:27:45.179,General ,TWITTER,Community Engagement ,792,3,Text
2297,2023-02-10 13:10:32.829,General ,TWITTER,Community Engagement ,2082,75,Video
2298,2023-02-10 13:00:02.000,General ,FBPAGE,N/A ,20958,1908,Photo
2299,2023-02-10 13:00:01.811,DOTA2,TWITTER,N/A ,1031,55,Photo
2300,2023-02-10 11:35:53.867,General ,INSTAGRAM,N/A ,0,0,Text
2301,2023-02-10 11:35:53.822,General ,INSTAGRAM,N/A ,0,0,Text
2302,2023-02-10 11:35:37.000,General ,INSTAGRAM,Community Engagement ,9312,119,Video
2303,2023-02-10 11:27:42.996,General ,TWITTER,Evil Exhibited ,1355,15,Text
2304,2023-02-10 11:14:37.940,General ,TWITTER,Community Engagement ,144,2,Text
2305,2023-02-10 11:13:47.389,General ,TWITTER,Community Engagement ,134,3,Text
2306,2023-02-10 11:04:45.834,General ,TWITTER,Evil Exhibited ,1387,13,Text
2307,2023-02-10 11:00:12.000,General ,FBPAGE,Evil Exhibited ,22567,470,Photo
2308,2023-02-10 11:00:12.000,General ,FBPAGE,Evil Exhibited ,11284,235,Photo
2309,2023-02-10 11:00:12.000,General ,FBPAGE,Evil Exhibited ,11284,235,Photo
2310,2023-02-10 11:00:09.257,General ,TWITTER,Evil Exhibited ,50167,3595,Photo
2311,2023-02-10 11:00:08.000,General ,TIKTOK_BUSINESS,Community Engagement ,157,9,Video
2312,2023-02-10 11:00:02.000,General ,FBPAGE,N/A ,9273,242,Photo
2313,2023-02-10 11:00:02.000,General ,FBPAGE,N/A ,9273,242,Photo
2314,2023-02-10 11:00:01.183,DOTA2,TWITTER,Evil Exhibited ,1051,40,Photo
2315,2023-02-10 11:00:01.000,General ,FBPAGE,Evil Exhibited ,18546,483,Photo
2316,2023-02-10 10:30:33.000,General ,INSTAGRAM,Evergreen ,43440,1075,Video
2317,2023-02-10 10:30:06.000,General ,TIKTOK_BUSINESS,Evergreen ,506,18,Video
2318,2023-02-10 10:30:03.901,General ,YOUTUBE,Evergreen ,524,9,Video
2319,2023-02-10 10:13:55.000,Content Creators,YOUTUBE,N/A ,1372,34,Video
2320,2023-02-10 10:04:40.032,General ,INSTAGRAM,N/A ,0,0,Photo
2321,2023-02-10 10:04:40.017,General ,INSTAGRAM,N/A ,0,0,Photo
2322,2023-02-10 10:04:08.000,General ,INSTAGRAM,Community Engagement ,2926,0,Video
2323,2023-02-10 10:00:25.296,General ,TWITTER,Community Engagement ,24413,556,Video
2324,2023-02-10 09:00:31.681,CSGO,TWITTER,Community Engagement ,986,20,Video
2325,2023-02-10 05:15:01.640,DOTA2,TWITTER,N/A ,6359,150,Photo
2326,2023-02-09 18:38:04.165,General ,TWITTER,Evil Exhibited ,967,16,Text
2327,2023-02-09 18:37:13.877,General ,TWITTER,N/A ,0,0,Text
2328,2023-02-09 18:36:41.771,CSGO,TWITTER,N/A ,0,0,Text
2329,2023-02-09 17:18:25.909,General ,TWITTER,Community Engagement ,1868,77,Photo
2330,2023-02-09 17:10:17.683,General ,TWITTER,Evil Exhibited ,27220,4352,Photo
